book_freq,isNoble,popularity,has_title,has_culture,has_mother,has_father,has_heir,has_house,survival_prob,relevance_score,relevance_category
0.2,0,0.010033445,0,0,0,0,0,1,0.847,0.22955836125,Low
0.0,0,0.02006689,0,0,0,0,0,0,0.8089999999999999,0.12636672249999997,Low
0.4,0,0.02006689,0,0,0,0,0,0,0.8160000000000001,0.2274167225,Low
0.2,0,0.026755853,0,1,0,0,0,1,0.971,0.30233896325,Medium
0.2,0,0.02006689,0,1,0,0,0,0,0.964,0.2496167225,Low
0.2,0,0.023411371,0,0,0,0,0,0,0.712,0.16265284275,Low
0.4,0,0.08361204,0,0,0,0,0,1,0.8240000000000001,0.29450301,Medium
0.2,0,0.073578595,0,0,0,0,0,1,0.7969999999999999,0.23794464875,Low
0.2,0,0.003344482,0,0,0,0,0,0,0.702,0.1561361205,Low
0.0,0,0.013377926,0,0,0,0,0,1,0.019000000000000017,0.056194481500000004,Low
0.4,0,0.006688963,0,1,0,0,0,0,0.883,0.28412224075,Medium
0.6,0,0.010033445,0,1,0,0,0,0,0.975,0.34875836125,Medium
0.2,0,0.010033445,0,1,0,0,0,1,0.998,0.30220836125,Medium
0.2,1,0.053511706,1,1,0,0,0,1,0.52,0.44137792649999996,Medium
0.4,0,0.123745819,0,0,0,0,0,1,0.929,0.32028645475,Medium
0.4,1,0.130434783,1,0,0,0,0,1,0.923,0.52105869575,High
0.4,0,0.016722408,0,0,0,0,0,1,0.984,0.30178060199999995,Medium
0.0,0,0.0,0,1,0,0,0,1,0.823,0.22344999999999998,Low
0.2,0,0.006688963,0,0,0,0,0,1,0.677,0.20322224075,Low
0.4,0,0.033444816,0,1,0,0,0,1,0.81,0.32986120399999996,Medium
0.2,0,0.050167224,0,0,0,0,0,1,0.669,0.21289180600000002,Low
0.4,0,0.137123746,0,0,0,0,0,1,0.773,0.3002309365,Medium
0.2,0,0.016722408,0,0,0,0,0,1,0.989,0.252530602,Medium
0.2,0,0.003344482,0,0,0,0,0,0,0.793,0.1697861205,Low
0.0,0,0.0,0,0,0,0,0,1,0.258,0.0887,Low
0.2,0,0.010033445,0,0,0,0,0,0,0.982,0.19980836124999998,Low
0.4,1,0.010033445,1,0,0,0,0,1,0.692,0.45630836125,Medium
0.2,1,0.013377926,1,0,0,0,0,1,0.962,0.44764448149999997,Medium
0.2,0,0.023411371,0,0,0,0,0,0,0.759,0.16970284275,Low
0.0,1,0.0,1,0,0,0,0,0,0.817,0.32255,Medium
0.4,0,0.127090301,0,0,0,0,0,1,0.912,0.31857257525,Medium
0.2,0,0.006688963,0,1,0,0,0,0,0.982,0.24897224074999996,Low
0.2,0,0.013377926,0,0,0,0,0,1,0.42700000000000005,0.16739448150000003,Low
0.2,1,0.016722408,1,0,0,0,0,1,0.843,0.430630602,Medium
0.2,1,0.010033445,1,0,0,0,0,0,0.983,0.39995836124999995,Medium
0.0,1,0.003344482,1,0,0,0,0,1,0.65,0.3483361205,Medium
0.2,0,0.013377926,0,0,0,0,0,1,0.718,0.2110444815,Low
0.2,1,0.006688963,1,0,0,0,0,1,0.973,0.44762224074999996,Medium
0.2,0,0.003344482,0,1,0,0,0,0,0.988,0.2490361205,Low
0.2,0,0.046822742,0,1,0,0,0,1,0.909,0.2980556855,Medium
0.2,0,0.006688963,1,0,0,0,0,0,0.989,0.30002224074999995,Medium
0.2,0,0.013377926,0,0,0,0,0,1,0.773,0.21929448150000003,Low
0.4,0,0.123745819,0,0,0,0,0,1,0.95,0.32343645475,Medium
0.4,0,0.013377926,0,1,0,0,0,1,0.99,0.3518444815,Medium
0.2,0,0.023411371,0,1,0,0,0,1,0.97,0.30135284274999996,Medium
0.4,1,0.130434783,1,0,0,0,0,1,0.897,0.5171586957500001,High
0.4,0,0.137123746,0,0,0,0,0,1,0.881,0.3164309365,Medium
0.0,1,0.013377926,1,0,0,0,0,1,0.94,0.39434448149999995,Medium
0.2,0,0.006688963,0,0,0,0,0,1,0.712,0.20847224074999998,Low
0.2,1,0.013377926,1,0,0,0,0,1,0.702,0.40864448149999993,Medium
0.0,1,0.013377926,1,0,0,0,0,1,0.795,0.3725944815,Medium
0.0,1,0.02006689,1,1,0,0,0,1,0.988,0.4532167225,Medium
0.4,0,0.130434783,0,0,0,0,0,1,0.615,0.27485869575,Medium
0.4,0,0.130434783,0,0,0,0,0,1,0.945,0.32435869575,Medium
0.4,0,0.013377926,0,0,0,0,0,1,0.99,0.3018444815,Medium
0.2,1,0.003344482,1,0,0,0,0,0,0.8109999999999999,0.37248612049999996,Medium
0.2,0,0.003344482,0,0,0,0,0,0,0.76,0.1648361205,Low
0.4,0,0.056856187,0,0,0,0,0,0,0.76,0.22821404675,Low
0.2,1,0.006688963,1,0,0,0,0,0,0.8220000000000001,0.37497224075,Medium
0.2,1,0.016722408,1,0,0,0,0,0,0.394,0.313280602,Medium
0.2,1,0.006688963,1,0,0,0,0,1,0.767,0.41672224075000003,Medium
0.0,1,0.0,1,0,0,0,0,0,0.7170000000000001,0.30755,Medium
0.2,0,0.006688963,0,0,0,0,0,1,0.6739999999999999,0.20277224075,Low
0.0,1,0.010033445,1,0,0,0,0,1,0.598,0.34220836125,Medium
0.0,0,0.010033445,0,0,0,0,0,1,0.738,0.16320836125,Low
0.2,1,0.016722408,1,0,0,0,0,1,0.725,0.41293060200000004,Medium
0.2,0,0.006688963,0,0,0,0,0,1,0.983,0.24912224075,Low
0.4,1,0.02006689,1,0,0,0,0,1,0.76,0.4690167225,Medium
0.8,0,0.043478261,0,0,0,0,0,1,0.907,0.39691956525,Medium
0.2,0,0.033444816,0,1,0,0,0,1,0.19299999999999995,0.187311204,Low
0.2,0,0.006688963,0,1,0,0,0,0,0.985,0.24942224074999997,Low
0.2,0,0.030100334,0,0,0,0,0,1,0.677,0.20907508349999998,Low
0.2,1,0.006688963,1,0,0,0,0,1,0.989,0.4500222407499999,Medium
0.2,0,0.013377926,0,0,0,0,0,1,0.374,0.1594444815,Low
0.2,0,0.016722408,0,1,0,0,0,0,0.704,0.20978060199999998,Low
0.2,0,0.003344482,0,0,0,0,0,1,0.965,0.2455861205,Low
0.2,0,0.003344482,0,0,0,0,0,0,0.702,0.1561361205,Low
0.4,1,0.013377926,1,0,0,0,0,0,0.99,0.4518444815,Medium
0.0,1,0.023411371,1,0,0,0,0,1,0.19899999999999995,0.28570284275,Medium
0.2,0,0.010033445,0,1,0,0,0,1,0.484,0.22510836125,Low
0.2,0,0.006688963,0,0,0,0,0,0,0.767,0.16672224075,Low
0.2,0,0.006688963,0,1,0,0,0,0,0.767,0.21672224075000002,Low
0.4,0,0.010033445,0,0,0,0,0,1,0.997,0.30205836124999996,Medium
0.2,0,0.006688963,0,0,0,0,0,0,0.873,0.18262224075,Low
0.0,1,0.0,1,0,0,0,0,0,0.835,0.32525000000000004,Medium
0.4,1,0.120401338,1,0,0,0,0,0,0.734,0.44020033449999996,Medium
0.2,0,0.0,0,0,0,0,0,0,0.746,0.1619,Low
0.2,0,0.003344482,1,0,0,0,0,0,0.989,0.2991861205,Medium
0.2,0,0.010033445,0,0,0,0,0,1,0.989,0.25085836125,Medium
0.2,0,0.003344482,0,0,0,0,0,1,0.7,0.2058361205,Low
0.0,1,0.237458194,1,0,0,0,0,0,0.11599999999999999,0.2767645485,Medium
0.2,0,0.026755853,0,1,0,0,0,1,0.971,0.30233896325,Medium
0.4,0,0.02006689,0,1,0,0,0,0,0.988,0.3032167225,Medium
0.4,0,0.046822742,0,1,0,0,0,1,0.904,0.3473056855,Medium
0.6,0,0.066889632,0,0,0,0,0,1,0.725,0.325472408,Medium
0.2,1,0.006688963,1,0,0,0,0,1,0.983,0.44912224075,Medium
0.2,1,0.016722408,1,1,0,0,0,0,0.9319999999999999,0.44398060199999995,Medium
0.2,0,0.036789298,0,0,0,0,0,0,0.729,0.16854732449999998,Low
0.2,1,0.010033445,1,0,0,0,0,0,0.998,0.40220836125000003,Medium
0.2,0,0.010033445,0,1,0,0,0,0,0.979,0.24935836125,Low
0.2,0,0.010033445,0,0,0,0,0,0,0.5740000000000001,0.13860836125,Low
0.4,1,0.016722408,1,0,0,0,0,1,0.996,0.503580602,High
0.4,0,0.016722408,1,1,0,0,0,0,0.963,0.398630602,Medium
0.2,0,0.010033445,0,0,0,0,0,1,0.993,0.25145836125,Medium
0.2,0,0.026755853,0,0,0,0,0,1,0.10599999999999998,0.12258896325,Low
0.4,0,0.023411371,0,0,0,0,0,1,0.767,0.27090284275,Medium
0.0,1,0.013377926,1,0,0,0,0,1,0.714,0.3604444815,Medium
0.2,0,0.066889632,0,0,0,0,0,1,0.04400000000000004,0.12332240800000002,Low
0.2,0,0.043478261,0,1,0,0,0,0,0.11599999999999999,0.12826956525,Low
0.0,0,0.0,0,0,0,0,0,1,0.735,0.16025,Low
0.2,0,0.003344482,0,0,0,0,0,0,0.759,0.1646861205,Low
0.0,0,0.0,0,0,0,0,0,1,0.731,0.15965000000000001,Low
0.2,1,0.006688963,1,0,0,0,0,1,0.724,0.41027224074999996,Medium
0.6,0,0.050167224,0,0,0,0,0,1,0.813,0.33449180599999995,Medium
0.2,0,0.010033445,0,0,0,0,0,0,0.795,0.17175836125,Low
0.2,0,0.003344482,0,1,0,0,0,1,0.903,0.28628612049999996,Medium
0.2,0,0.013377926,0,0,0,0,0,1,0.632,0.19814448150000002,Low
0.2,0,0.046822742,0,1,0,0,0,0,0.21299999999999997,0.14365568550000002,Low
0.2,0,0.003344482,0,0,0,0,0,1,0.987,0.24888612049999997,Low
0.2,0,0.013377926,0,0,0,0,0,1,0.744,0.2149444815,Low
0.2,1,0.026755853,1,0,0,0,0,0,0.757,0.37023896324999994,Medium
0.2,0,0.010033445,0,1,0,0,0,0,0.994,0.25160836124999997,Medium
1.0,0,0.096989967,0,0,0,0,0,1,0.795,0.44349749175000003,Medium
0.0,0,0.003344482,0,0,0,0,0,0,0.702,0.10613612049999999,Low
0.6,0,0.02006689,0,1,0,0,0,0,0.986,0.3529167225,Medium
0.2,0,0.016722408,0,1,0,0,0,1,0.784,0.271780602,Medium
0.2,0,0.02006689,0,0,0,0,0,0,0.748,0.1672167225,Low
0.2,0,0.016722408,0,0,0,0,0,0,0.983,0.201630602,Low
0.2,1,0.0,1,0,0,0,0,0,0.78,0.367,Medium
0.2,0,0.006688963,0,1,0,0,0,1,0.999,0.30152224074999995,Medium
0.2,1,0.016722408,1,0,0,0,0,0,0.998,0.403880602,Medium
0.2,1,0.006688963,1,0,0,0,0,0,0.998,0.40137224075,Medium
0.4,1,0.127090301,1,0,0,0,0,0,0.7150000000000001,0.43902257525,Medium
0.2,1,0.006688963,1,0,0,0,0,0,0.996,0.40107224075000003,Medium
0.2,0,0.036789298,1,1,0,0,0,0,0.237,0.24474732450000003,Low
0.2,0,0.0,0,0,0,0,0,0,0.99,0.1985,Low
0.4,0,0.010033445,0,1,0,0,0,1,0.998,0.35220836125,Medium
0.4,0,0.013377926,0,0,0,0,0,1,0.984,0.30094448149999997,Medium
0.2,0,0.013377926,0,0,0,0,0,1,0.719,0.21119448149999998,Low
0.2,1,0.023411371,1,0,0,0,0,1,0.9339999999999999,0.44595284274999997,Medium
0.4,0,0.127090301,0,0,0,0,0,1,0.925,0.32052257525,Medium
0.2,0,0.013377926,0,1,0,0,0,0,0.988,0.25154448150000003,Medium
0.2,1,0.003344482,1,0,0,0,0,1,0.984,0.4484361205,Medium
0.8,0,0.080267559,0,1,0,0,0,0,0.774,0.38616688975,Medium
0.0,1,0.0,1,0,0,0,0,0,0.8220000000000001,0.32330000000000003,Medium
0.0,1,0.010033445,1,0,0,0,0,1,0.757,0.36605836124999996,Medium
0.0,1,0.0,1,0,0,0,0,1,0.8220000000000001,0.3733,Medium
0.6,0,0.013377926,0,1,0,0,0,0,0.986,0.3512444815,Medium
0.2,1,0.013377926,1,0,0,0,0,1,0.497,0.3778944815,Medium
0.2,0,0.003344482,1,0,0,0,0,1,0.786,0.3187361205,Medium
0.2,0,0.010033445,0,0,0,0,0,1,0.988,0.25070836125,Medium
0.2,0,0.003344482,0,0,0,0,0,1,0.8220000000000001,0.22413612050000004,Low
0.2,0,0.056856187,0,0,0,0,0,1,0.07299999999999995,0.12516404674999998,Low
0.4,0,0.006688963,0,0,0,0,0,0,0.804,0.22227224075000002,Low
0.2,0,0.006688963,0,0,0,0,0,0,0.979,0.19852224074999997,Low
0.2,0,0.013377926,0,0,0,0,0,0,0.982,0.2006444815,Low
0.6,0,0.036789298,0,0,0,0,0,1,0.31499999999999995,0.25644732449999996,Medium
0.2,1,0.013377926,1,0,0,0,0,1,0.883,0.43579448149999994,Medium
0.4,0,0.02006689,0,1,0,0,0,1,0.829,0.3293667225,Medium
0.2,0,0.006688963,0,0,0,0,0,0,0.813,0.17362224075,Low
0.2,0,0.003344482,0,0,0,0,0,0,0.783,0.1682861205,Low
0.2,0,0.003344482,0,0,0,0,0,0,0.793,0.1697861205,Low
0.0,0,0.003344482,0,0,0,0,0,0,0.712,0.10763612049999999,Low
0.0,0,0.006688963,0,0,0,0,0,1,0.04700000000000004,0.05872224075000001,Low
0.0,0,0.003344482,0,0,0,0,0,0,0.712,0.10763612049999999,Low
0.0,0,0.013377926,0,0,0,0,0,1,0.968,0.19854448149999998,Low
0.0,0,0.003344482,0,0,0,0,0,0,0.993,0.1497861205,Low
0.4,0,0.18729097,0,0,0,0,0,1,0.19799999999999995,0.22652274249999999,Low
0.4,0,0.02006689,0,1,0,0,0,1,0.988,0.35321672249999997,Medium
0.0,1,0.006688963,1,0,0,0,0,1,0.786,0.36957224075,Medium
0.4,1,0.026755853,1,0,0,0,0,1,0.737,0.46723896325,Medium
0.0,1,0.0,1,0,0,0,0,1,0.972,0.3958,Medium
0.2,0,0.010033445,0,1,0,0,0,0,0.982,0.24980836125,Low
0.2,1,0.010033445,1,0,0,0,0,1,0.813,0.42445836124999997,Medium
0.2,0,0.006688963,0,0,0,0,0,1,0.917,0.23922224074999998,Low
0.4,0,0.010033445,0,1,0,0,0,1,0.20499999999999996,0.23325836125,Low
0.2,1,0.010033445,1,0,0,0,0,0,0.988,0.40070836125,Medium
0.2,0,0.006688963,0,0,0,0,0,1,0.532,0.18147224075,Low
0.2,0,0.010033445,0,1,0,0,0,1,0.358,0.20620836124999997,Low
0.2,0,0.016722408,0,0,0,0,0,0,0.759,0.168030602,Low
0.2,0,0.013377926,0,0,0,0,0,1,0.983,0.2507944815,Medium
0.0,0,0.003344482,0,0,0,0,0,0,0.796,0.1202361205,Low
0.2,0,0.003344482,0,0,0,0,0,1,0.83,0.22533612050000001,Low
0.4,1,0.010033445,1,0,0,0,0,1,0.926,0.4914083612499999,Medium
0.4,0,0.016722408,0,1,0,0,0,0,0.998,0.303880602,Medium
0.2,0,0.006688963,0,1,0,0,0,1,0.487,0.22472224074999997,Low
0.0,1,0.026755853,1,0,0,0,0,1,0.7050000000000001,0.36243896324999997,Medium
0.2,0,0.006688963,0,1,0,0,0,1,0.955,0.29492224074999995,Medium
0.2,0,0.003344482,0,1,0,0,0,0,0.986,0.2487361205,Low
0.2,1,0.003344482,1,0,0,0,0,0,0.719,0.35868612050000004,Medium
0.4,0,0.02006689,0,1,0,0,0,1,0.99,0.3535167225,Medium
0.4,0,0.030100334,0,1,0,0,0,0,0.16000000000000003,0.18152508350000002,Low
0.0,1,0.163879599,1,0,0,0,0,1,0.22199999999999998,0.32426989975000003,Medium
0.8,1,0.030100334,1,1,0,0,0,1,0.7,0.6125250835000001,High
0.6,1,0.033444816,1,0,0,0,0,1,0.76,0.522361204,High
0.4,0,0.013377926,1,0,0,0,0,1,0.955,0.3965944815,Medium
0.4,1,0.02006689,1,1,0,0,0,1,0.933,0.5449667225,High
1.0,0,0.033444816,0,0,0,0,0,1,0.6930000000000001,0.412311204,Medium
1.0,1,0.033444816,1,0,0,0,0,1,0.8260000000000001,0.6322612040000001,High
0.6,1,0.013377926,1,0,0,0,0,1,0.979,0.5501944814999999,High
0.6,1,0.066889632,1,0,0,0,0,1,0.607,0.507772408,High
0.6,0,0.143812709,0,0,0,0,0,1,0.817,0.35850317724999997,Medium
0.6,0,0.080267559,0,0,0,0,0,1,0.724,0.32866688974999997,Medium
0.8,1,0.063545151,1,0,0,0,0,1,0.771,0.58153628775,High
0.2,0,0.043478261,0,0,0,0,0,1,0.16100000000000003,0.13501956525000003,Low
0.6,0,0.150501672,0,0,0,0,0,1,0.969,0.38297541799999996,Medium
0.0,1,0.040133779,1,0,0,0,0,1,0.11399999999999999,0.27713344475,Medium
0.6,1,0.023411371,1,0,0,0,0,1,0.899,0.54070284275,High
0.4,1,0.060200669,1,0,0,0,0,1,0.981,0.5122001672500001,High
0.8,0,0.033444816,0,0,0,0,0,1,0.733,0.368311204,Medium
0.8,1,0.026755853,1,1,0,0,0,1,0.6910000000000001,0.6103389632500001,High
1.0,1,0.026755853,1,0,0,0,0,1,0.523,0.58513896325,High
0.6,0,0.137123746,0,0,0,0,0,1,0.813,0.3562309365,Medium
0.6,0,0.073578595,0,0,0,0,0,1,0.761,0.33254464874999995,Medium
0.6,1,0.153846154,1,0,0,0,0,1,0.787,0.5565115385,High
0.4,1,0.013377926,1,0,0,0,0,1,0.367,0.40839448149999996,Medium
0.6,0,0.066889632,0,0,0,0,0,1,0.688,0.319922408,Medium
0.8,1,0.096989967,1,0,0,0,0,1,0.30600000000000005,0.5201474917500001,High
0.6,0,0.143812709,0,0,0,0,0,1,0.7969999999999999,0.35550317724999997,Medium
0.8,0,0.153846154,0,0,0,0,0,1,0.761,0.40261153850000003,Medium
0.0,1,0.414715719,1,0,0,0,0,1,0.0010000000000000009,0.35382892974999997,Medium
1.0,1,0.040133779,1,1,0,0,0,1,0.30700000000000005,0.6060834447500001,High
0.4,1,0.053511706,1,0,0,0,0,1,0.133,0.38332792649999997,Medium
0.8,1,0.080267559,1,0,0,0,0,1,0.46699999999999997,0.54011688975,High
0.8,1,0.036789298,1,0,0,0,0,1,0.813,0.5811473245000001,High
0.8,1,0.063545151,1,0,0,0,0,1,0.7110000000000001,0.5725362877500001,High
0.4,1,0.043478261,1,0,0,0,0,1,0.131,0.38051956525,Medium
1.0,1,0.086956522,1,0,0,0,0,1,0.76,0.6357391305,High
0.6,0,0.133779264,0,0,0,0,0,1,0.732,0.343244816,Medium
0.0,1,0.006688963,1,0,0,0,0,1,0.813,0.37362224075,Medium
0.6,1,0.060200669,1,0,0,0,0,1,0.5609999999999999,0.49920016725,Medium
0.2,0,0.043478261,0,1,0,0,0,1,0.05900000000000005,0.16971956525,Low
0.8,0,0.046822742,0,0,0,0,0,1,0.747,0.3737556855,Medium
0.4,0,0.10367893,0,1,0,0,0,1,0.20399999999999996,0.2565197325,Medium
0.6,1,0.163879599,1,0,0,0,0,1,0.7070000000000001,0.54701989975,High
0.0,1,0.010033445,1,1,0,0,0,1,0.76,0.41650836125,Medium
0.2,1,0.016722408,1,1,0,0,0,1,0.979,0.5010306019999999,High
0.4,1,0.066889632,1,0,0,0,0,1,0.617,0.45927240799999997,Medium
0.6,1,0.073578595,1,0,0,0,0,1,0.785,0.53614464875,High
0.6,0,0.35451505,1,0,0,0,0,1,0.786,0.5065287625,High
0.4,1,0.02006689,1,0,0,0,0,1,0.8049999999999999,0.4757667225,Medium
0.8,0,0.050167224,0,0,0,0,0,1,0.76,0.376541806,Medium
0.2,1,0.127090301,1,1,0,0,0,1,0.41700000000000004,0.44432257525,Medium
0.6,0,0.133779264,0,0,0,0,0,1,0.603,0.323894816,Medium
0.4,1,0.026755853,1,0,0,0,0,1,0.835,0.48193896325,Medium
0.8,1,0.02006689,1,0,0,0,0,1,0.989,0.6033667225,High
0.2,1,0.010033445,1,0,0,0,0,1,0.99,0.45100836124999993,Medium
0.8,1,0.073578595,1,0,0,0,0,1,0.749,0.58074464875,High
0.8,0,0.070234114,0,1,0,0,0,1,0.18100000000000005,0.3447085285,Medium
0.8,0,0.063545151,0,1,0,0,0,1,0.5900000000000001,0.40438628775,Medium
1.0,0,0.070234114,0,1,0,0,0,1,0.135,0.38780852849999997,Medium
0.2,1,0.234113712,1,1,0,0,0,1,0.25,0.446028428,Medium
0.2,1,0.003344482,1,1,0,0,0,1,0.982,0.4981361205,Medium
0.2,1,0.060200669,1,0,0,0,0,1,0.488,0.38825016725,Medium
0.8,1,0.066889632,1,0,0,0,0,1,0.899,0.601572408,High
0.6,0,0.02006689,0,0,0,0,0,1,0.951,0.34766672249999997,Medium
0.6,0,0.140468227,0,0,0,0,0,1,0.6719999999999999,0.33591705675,Medium
0.4,1,0.063545151,1,1,0,0,0,1,0.916,0.5532862877500001,High
0.6,0,0.140468227,0,0,0,0,0,1,0.725,0.34386705675,Medium
0.2,1,0.006688963,1,0,0,0,0,1,0.849,0.42902224075,Medium
0.8,0,0.060200669,0,1,0,0,0,1,0.06699999999999995,0.32510016725,Medium
0.2,1,0.026755853,1,0,0,0,0,1,0.532,0.38648896325,Medium
0.6,0,0.100334448,0,0,0,0,0,1,0.796,0.344483612,Medium
0.8,0,0.033444816,0,0,0,0,0,1,0.729,0.367711204,Medium
0.0,1,0.026755853,1,0,0,0,0,1,0.21499999999999997,0.28893896325,Medium
0.8,1,0.036789298,1,0,0,0,0,1,0.486,0.5320973245,High
0.0,0,0.016722408,0,1,0,0,0,1,0.7070000000000001,0.210230602,Low
0.6,0,0.140468227,0,0,0,0,0,1,0.774,0.35121705675,Medium
0.2,1,0.013377926,1,0,0,0,0,1,0.382,0.3606444815,Medium
0.4,0,0.030100334,0,1,0,0,0,1,0.19799999999999995,0.2372250835,Low
1.0,0,0.070234114,0,0,0,0,0,1,0.523,0.3960085285,Medium
0.6,0,0.133779264,0,0,0,0,0,1,0.761,0.34759481600000003,Medium
0.6,0,0.063545151,1,0,0,0,0,0,0.18000000000000005,0.29288628775000003,Medium
0.0,1,0.010033445,1,0,0,0,0,1,0.76,0.36650836125,Medium
0.2,1,0.013377926,1,0,0,0,0,1,0.973,0.4492944815,Medium
0.8,1,0.070234114,1,1,0,0,0,1,0.953,0.6605085285000001,High
0.8,1,0.073578595,1,1,0,0,0,1,0.367,0.5734446487500001,High
0.6,0,0.026755853,0,0,0,0,0,1,0.796,0.32608896325,Medium
0.8,0,0.026755853,0,0,0,0,0,1,0.773,0.37263896325,Medium
0.6,1,0.08361204,1,0,0,0,0,1,0.753,0.53385301,High
0.8,0,0.046822742,0,0,0,0,0,1,0.813,0.3836556855,Medium
0.4,1,0.023411371,1,0,0,0,0,1,0.968,0.5010528427500001,High
0.4,1,0.023411371,1,1,0,0,0,1,0.8,0.52585284275,High
1.0,0,0.006688963,0,0,0,0,0,1,0.975,0.44792224075,Medium
0.4,1,0.484949833,1,1,0,0,0,1,0.21199999999999997,0.5530374582500001,High
0.8,0,0.076923077,0,0,0,0,0,1,0.848,0.39643076925,Medium
0.6,0,0.143812709,0,0,0,0,0,1,0.716,0.34335317725,Medium
0.4,0,0.016722408,0,1,0,0,0,1,0.997,0.35373060199999995,Medium
0.4,1,0.010033445,1,1,0,0,0,1,0.977,0.54905836125,High
0.6,1,0.10367893,1,0,0,0,0,1,0.8089999999999999,0.5472697325,High
0.4,1,0.073578595,1,1,0,0,0,1,0.275,0.45964464875,Medium
0.8,0,0.050167224,0,0,0,0,0,1,0.31499999999999995,0.309791806,Medium
0.6,1,0.02006689,1,0,0,0,0,1,0.781,0.5221667225,High
0.2,1,0.010033445,1,0,0,0,0,1,0.984,0.4501083612499999,Medium
0.6,1,0.157190635,1,0,0,0,0,1,0.841,0.56544765875,High
0.8,0,0.040133779,0,0,0,0,0,1,0.915,0.39728344475000005,Medium
1.0,0,0.16722408,0,0,0,0,0,1,0.6759999999999999,0.44320602,Medium
0.8,0,0.08361204,0,0,0,0,0,1,0.09899999999999998,0.28575301000000003,Medium
0.4,0,0.086956522,0,1,0,0,0,1,0.07799999999999996,0.23343913049999998,Low
1.0,1,0.180602007,1,0,0,0,0,1,0.499,0.62000050175,High
0.6,0,0.096989967,0,0,0,0,0,1,0.7110000000000001,0.33089749175,Medium
0.6,0,0.117056856,0,0,0,0,0,1,0.75,0.34176421399999996,Medium
0.6,0,0.050167224,0,0,0,0,0,1,0.7969999999999999,0.33209180599999993,Medium
0.8,0,0.013377926,0,0,0,0,0,1,0.788,0.3715444815,Medium
0.6,1,0.026755853,1,1,0,0,0,1,0.786,0.5745889632500001,High
0.2,1,0.056856187,1,0,0,0,0,1,0.269,0.35456404675000003,Medium
0.4,1,0.08361204,1,0,0,0,0,1,0.83,0.4954030099999999,Medium
0.6,1,0.023411371,1,0,0,0,0,1,0.989,0.55420284275,High
0.6,0,0.043478261,0,0,0,0,0,1,0.20199999999999996,0.24116956525,Low
0.2,1,0.076923077,1,0,0,0,0,1,0.913,0.45618076925,Medium
0.6,1,0.026755853,1,0,0,0,0,1,0.978,0.55338896325,High
0.6,0,0.10367893,0,0,0,0,0,1,0.94,0.36691973249999993,Medium
0.6,0,0.086956522,0,0,0,0,0,1,0.725,0.3304891305,Medium
0.6,0,0.043478261,0,0,0,0,0,1,0.813,0.33281956524999995,Medium
0.6,0,0.016722408,0,1,0,0,0,1,0.735,0.364430602,Medium
0.6,1,0.086956522,1,0,0,0,0,1,0.796,0.5411391305000001,High
0.2,1,0.036789298,1,0,0,0,0,1,0.796,0.42859732450000004,Medium
0.6,1,0.036789298,1,0,0,0,0,1,0.7,0.5141973245,High
1.0,1,0.060200669,1,0,0,0,0,1,0.5700000000000001,0.6005501672500001,High
0.2,1,0.080267559,1,1,0,0,0,1,0.277,0.41161688975,Medium
0.6,0,0.026755853,0,1,0,0,0,0,0.762,0.32098896325,Medium
0.6,1,0.026755853,1,0,0,0,0,1,0.98,0.55368896325,High
0.8,0,0.043478261,0,0,0,0,0,1,0.704,0.36646956524999996,Medium
0.2,1,0.010033445,1,1,0,0,0,1,0.982,0.49980836124999994,Medium
0.4,1,0.357859532,1,1,0,0,0,1,0.04300000000000004,0.495914883,Medium
0.8,1,0.040133779,1,1,0,0,0,1,0.07499999999999996,0.52128344475,High
0.4,1,0.026755853,1,1,0,0,0,1,0.739,0.5175389632499999,High
0.2,1,0.023411371,1,0,0,0,0,1,0.532,0.38565284275,Medium
0.2,1,0.010033445,1,1,0,0,0,1,0.985,0.50025836125,High
0.2,1,0.107023411,1,1,0,0,0,1,0.404,0.43735585275,Medium
0.2,1,0.076923077,1,0,0,0,0,1,0.667,0.41928076924999996,Medium
0.4,1,0.046822742,1,0,0,0,0,1,0.825,0.4854556855,Medium
0.4,0,0.030100334,0,0,0,0,0,1,0.496,0.23192508350000002,Low
0.4,1,0.026755853,1,0,0,0,0,1,0.704,0.46228896324999996,Medium
0.8,0,0.013377926,0,0,0,0,0,1,0.971,0.3989944815,Medium
0.6,0,0.163879599,0,0,0,0,0,1,0.954,0.38406989975,Medium
1.0,0,0.066889632,0,0,0,0,0,1,0.659,0.415572408,Medium
0.6,0,0.016722408,0,0,0,0,0,1,0.982,0.351480602,Medium
0.8,1,0.050167224,1,1,0,0,0,1,0.835,0.6377918060000001,High
0.6,0,0.160535117,0,0,0,0,0,1,0.764,0.35473377925,Medium
0.4,0,0.127090301,0,0,0,0,0,1,0.786,0.29967257525,Medium
0.6,0,0.080267559,0,0,0,0,0,1,0.823,0.34351688975,Medium
0.6,1,0.066889632,1,0,0,0,0,1,0.138,0.43742240799999993,Medium
0.6,0,0.033444816,0,1,0,0,0,0,0.010000000000000009,0.20986120400000002,Low
1.0,1,0.046822742,1,0,0,0,0,1,0.815,0.6339556855,High
0.8,1,0.113712375,1,0,0,0,0,1,0.8180000000000001,0.60112809375,High
0.6,0,0.053511706,0,1,0,0,0,1,0.8089999999999999,0.3847279265,Medium
0.6,1,0.086956522,1,0,0,0,0,1,0.813,0.5436891305,High
